code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,noteref,table,endpoint,topic
CAGDP9-64,49000,Utah,2017,Thousands of chained 2017 dollars,3,2280598,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,49000,Utah,2018,Thousands of chained 2017 dollars,3,2400692,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,49000,Utah,2019,Thousands of chained 2017 dollars,3,2525102,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,49000,Utah,2020,Thousands of chained 2017 dollars,3,2674914,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,49000,Utah,2021,Thousands of chained 2017 dollars,3,2866501,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,49000,Utah,2022,Thousands of chained 2017 dollars,3,3178652,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,50000,Vermont,2017,Thousands of chained 2017 dollars,3,259102,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,50000,Vermont,2018,Thousands of chained 2017 dollars,3,261363,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,50000,Vermont,2019,Thousands of chained 2017 dollars,3,307081,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,50000,Vermont,2020,Thousands of chained 2017 dollars,3,310921,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,50000,Vermont,2021,Thousands of chained 2017 dollars,3,349243,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,50000,Vermont,2022,Thousands of chained 2017 dollars,3,367480,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,51000,Virginia,2017,Thousands of chained 2017 dollars,3,12317273,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,51000,Virginia,2018,Thousands of chained 2017 dollars,3,13274517,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,51000,Virginia,2019,Thousands of chained 2017 dollars,3,14354768,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,51000,Virginia,2020,Thousands of chained 2017 dollars,3,15131114,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,51000,Virginia,2021,Thousands of chained 2017 dollars,3,16156873,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,51000,Virginia,2022,Thousands of chained 2017 dollars,3,18072665,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,53000,Washington,2017,Thousands of chained 2017 dollars,3,6624487,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,53000,Washington,2018,Thousands of chained 2017 dollars,3,7128447,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,53000,Washington,2019,Thousands of chained 2017 dollars,3,7668645,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,53000,Washington,2020,Thousands of chained 2017 dollars,3,7728766,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,53000,Washington,2021,Thousands of chained 2017 dollars,3,8324525,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,53000,Washington,2022,Thousands of chained 2017 dollars,3,28252665,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,54000,West Virginia,2017,Thousands of chained 2017 dollars,3,701890,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,54000,West Virginia,2018,Thousands of chained 2017 dollars,3,803192,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,54000,West Virginia,2019,Thousands of chained 2017 dollars,3,865467,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,54000,West Virginia,2020,Thousands of chained 2017 dollars,3,893153,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,54000,West Virginia,2021,Thousands of chained 2017 dollars,3,953269,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,54000,West Virginia,2022,Thousands of chained 2017 dollars,3,1009714,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,55000,Wisconsin,2017,Thousands of chained 2017 dollars,3,9070718,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,55000,Wisconsin,2018,Thousands of chained 2017 dollars,3,9720773,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,55000,Wisconsin,2019,Thousands of chained 2017 dollars,3,9901027,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,55000,Wisconsin,2020,Thousands of chained 2017 dollars,3,10108508,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,55000,Wisconsin,2021,Thousands of chained 2017 dollars,3,10718738,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,55000,Wisconsin,2022,Thousands of chained 2017 dollars,3,10855483,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,56000,Wyoming,2017,Thousands of chained 2017 dollars,3,121153,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,56000,Wyoming,2018,Thousands of chained 2017 dollars,3,127172,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,56000,Wyoming,2019,Thousands of chained 2017 dollars,3,125221,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,56000,Wyoming,2020,Thousands of chained 2017 dollars,3,147303,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,56000,Wyoming,2021,Thousands of chained 2017 dollars,3,345430,,CAGDP9,64,Management of companies and enterprises
CAGDP9-64,56000,Wyoming,2022,Thousands of chained 2017 dollars,3,291882,,CAGDP9,64,Management of companies and enterprises
CAGDP9-65,01000,Alabama,2017,Thousands of chained 2017 dollars,3,5704458,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,01000,Alabama,2018,Thousands of chained 2017 dollars,3,5960683,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,01000,Alabama,2019,Thousands of chained 2017 dollars,3,6180206,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,01000,Alabama,2020,Thousands of chained 2017 dollars,3,5865899,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,01000,Alabama,2021,Thousands of chained 2017 dollars,3,6580611,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,01000,Alabama,2022,Thousands of chained 2017 dollars,3,7025804,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,02000,Alaska,2017,Thousands of chained 2017 dollars,3,1044132,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,02000,Alaska,2018,Thousands of chained 2017 dollars,3,1012049,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,02000,Alaska,2019,Thousands of chained 2017 dollars,3,1024692,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,02000,Alaska,2020,Thousands of chained 2017 dollars,3,971559,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,02000,Alaska,2021,Thousands of chained 2017 dollars,3,957497,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,02000,Alaska,2022,Thousands of chained 2017 dollars,3,1004731,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,04000,Arizona,2017,Thousands of chained 2017 dollars,3,15170792,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,04000,Arizona,2018,Thousands of chained 2017 dollars,3,16179355,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,04000,Arizona,2019,Thousands of chained 2017 dollars,3,16571525,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,04000,Arizona,2020,Thousands of chained 2017 dollars,3,16043080,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,04000,Arizona,2021,Thousands of chained 2017 dollars,3,18014715,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,04000,Arizona,2022,Thousands of chained 2017 dollars,3,19138516,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,05000,Arkansas,2017,Thousands of chained 2017 dollars,3,3359731,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,05000,Arkansas,2018,Thousands of chained 2017 dollars,3,3628659,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,05000,Arkansas,2019,Thousands of chained 2017 dollars,3,3624664,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,05000,Arkansas,2020,Thousands of chained 2017 dollars,3,3611387,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,05000,Arkansas,2021,Thousands of chained 2017 dollars,3,4128591,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,05000,Arkansas,2022,Thousands of chained 2017 dollars,3,4418197,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,06000,California,2017,Thousands of chained 2017 dollars,3,83114047,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,06000,California,2018,Thousands of chained 2017 dollars,3,85820044,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,06000,California,2019,Thousands of chained 2017 dollars,3,88825138,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,06000,California,2020,Thousands of chained 2017 dollars,3,86654874,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,06000,California,2021,Thousands of chained 2017 dollars,3,96182989,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,06000,California,2022,Thousands of chained 2017 dollars,3,103328755,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,08000,Colorado,2017,Thousands of chained 2017 dollars,3,10740579,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,08000,Colorado,2018,Thousands of chained 2017 dollars,3,11484430,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,08000,Colorado,2019,Thousands of chained 2017 dollars,3,11854849,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,08000,Colorado,2020,Thousands of chained 2017 dollars,3,11126351,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,08000,Colorado,2021,Thousands of chained 2017 dollars,3,12093741,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,08000,Colorado,2022,Thousands of chained 2017 dollars,3,13055805,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,09000,Connecticut,2017,Thousands of chained 2017 dollars,3,7393802,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,09000,Connecticut,2018,Thousands of chained 2017 dollars,3,7447879,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,09000,Connecticut,2019,Thousands of chained 2017 dollars,3,7327922,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,09000,Connecticut,2020,Thousands of chained 2017 dollars,3,6871964,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,09000,Connecticut,2021,Thousands of chained 2017 dollars,3,7568367,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,09000,Connecticut,2022,Thousands of chained 2017 dollars,3,8260232,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,10000,Delaware,2017,Thousands of chained 2017 dollars,3,1694940,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,10000,Delaware,2018,Thousands of chained 2017 dollars,3,1887011,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,10000,Delaware,2019,Thousands of chained 2017 dollars,3,1924086,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,10000,Delaware,2020,Thousands of chained 2017 dollars,3,1922113,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,10000,Delaware,2021,Thousands of chained 2017 dollars,3,2099445,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,10000,Delaware,2022,Thousands of chained 2017 dollars,3,2334741,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,11000,District of Columbia,2017,Thousands of chained 2017 dollars,3,3497141,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,11000,District of Columbia,2018,Thousands of chained 2017 dollars,3,3486597,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,11000,District of Columbia,2019,Thousands of chained 2017 dollars,3,3546598,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,11000,District of Columbia,2020,Thousands of chained 2017 dollars,3,3430721,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,11000,District of Columbia,2021,Thousands of chained 2017 dollars,3,3583485,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,11000,District of Columbia,2022,Thousands of chained 2017 dollars,3,3896194,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,12000,Florida,2017,Thousands of chained 2017 dollars,3,40454680,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,12000,Florida,2018,Thousands of chained 2017 dollars,3,42865723,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,12000,Florida,2019,Thousands of chained 2017 dollars,3,43106006,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,12000,Florida,2020,Thousands of chained 2017 dollars,3,41542980,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,12000,Florida,2021,Thousands of chained 2017 dollars,3,48118385,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,12000,Florida,2022,Thousands of chained 2017 dollars,3,53617234,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,13000,Georgia,2017,Thousands of chained 2017 dollars,3,19916537,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,13000,Georgia,2018,Thousands of chained 2017 dollars,3,21000748,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,13000,Georgia,2019,Thousands of chained 2017 dollars,3,21769678,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,13000,Georgia,2020,Thousands of chained 2017 dollars,3,20984891,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,13000,Georgia,2021,Thousands of chained 2017 dollars,3,23835014,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,13000,Georgia,2022,Thousands of chained 2017 dollars,3,25973133,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,15000,Hawaii,2017,Thousands of chained 2017 dollars,3,3047864,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,15000,Hawaii,2018,Thousands of chained 2017 dollars,3,3150053,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,15000,Hawaii,2019,Thousands of chained 2017 dollars,3,2668958,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,15000,Hawaii,2020,Thousands of chained 2017 dollars,3,2381334,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,15000,Hawaii,2021,Thousands of chained 2017 dollars,3,2429112,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,15000,Hawaii,2022,Thousands of chained 2017 dollars,3,2625757,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,16000,Idaho,2017,Thousands of chained 2017 dollars,3,2747569,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,16000,Idaho,2018,Thousands of chained 2017 dollars,3,2912754,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,16000,Idaho,2019,Thousands of chained 2017 dollars,3,2979819,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,16000,Idaho,2020,Thousands of chained 2017 dollars,3,3172539,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,16000,Idaho,2021,Thousands of chained 2017 dollars,3,3459911,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,16000,Idaho,2022,Thousands of chained 2017 dollars,3,3674891,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,17000,Illinois,2017,Thousands of chained 2017 dollars,3,28181290,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,17000,Illinois,2018,Thousands of chained 2017 dollars,3,29627799,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,17000,Illinois,2019,Thousands of chained 2017 dollars,3,30013726,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,17000,Illinois,2020,Thousands of chained 2017 dollars,3,28391413,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,17000,Illinois,2021,Thousands of chained 2017 dollars,3,31329035,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,17000,Illinois,2022,Thousands of chained 2017 dollars,3,33684426,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,18000,Indiana,2017,Thousands of chained 2017 dollars,3,10234625,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,18000,Indiana,2018,Thousands of chained 2017 dollars,3,10737436,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,18000,Indiana,2019,Thousands of chained 2017 dollars,3,10916598,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,18000,Indiana,2020,Thousands of chained 2017 dollars,3,10430700,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,18000,Indiana,2021,Thousands of chained 2017 dollars,3,11823784,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,18000,Indiana,2022,Thousands of chained 2017 dollars,3,12505757,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,19000,Iowa,2017,Thousands of chained 2017 dollars,3,3653192,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,19000,Iowa,2018,Thousands of chained 2017 dollars,3,3856864,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,19000,Iowa,2019,Thousands of chained 2017 dollars,3,3857898,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,19000,Iowa,2020,Thousands of chained 2017 dollars,3,3729498,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,19000,Iowa,2021,Thousands of chained 2017 dollars,3,4180477,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,19000,Iowa,2022,Thousands of chained 2017 dollars,3,4465829,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,20000,Kansas,2017,Thousands of chained 2017 dollars,3,4813747,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,20000,Kansas,2018,Thousands of chained 2017 dollars,3,5171226,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,20000,Kansas,2019,Thousands of chained 2017 dollars,3,5083591,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,20000,Kansas,2020,Thousands of chained 2017 dollars,3,4833090,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,20000,Kansas,2021,Thousands of chained 2017 dollars,3,5425532,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,20000,Kansas,2022,Thousands of chained 2017 dollars,3,5717629,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,21000,Kentucky,2017,Thousands of chained 2017 dollars,3,6116259,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,21000,Kentucky,2018,Thousands of chained 2017 dollars,3,6408916,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,21000,Kentucky,2019,Thousands of chained 2017 dollars,3,6459347,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,21000,Kentucky,2020,Thousands of chained 2017 dollars,3,6270548,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,21000,Kentucky,2021,Thousands of chained 2017 dollars,3,7003808,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,21000,Kentucky,2022,Thousands of chained 2017 dollars,3,7335354,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,22000,Louisiana,2017,Thousands of chained 2017 dollars,3,6267277,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,22000,Louisiana,2018,Thousands of chained 2017 dollars,3,6620999,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,22000,Louisiana,2019,Thousands of chained 2017 dollars,3,6697103,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,22000,Louisiana,2020,Thousands of chained 2017 dollars,3,6202746,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,22000,Louisiana,2021,Thousands of chained 2017 dollars,3,6905401,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,22000,Louisiana,2022,Thousands of chained 2017 dollars,3,7292009,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,23000,Maine,2017,Thousands of chained 2017 dollars,3,1884871,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,23000,Maine,2018,Thousands of chained 2017 dollars,3,1982675,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,23000,Maine,2019,Thousands of chained 2017 dollars,3,1950600,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,23000,Maine,2020,Thousands of chained 2017 dollars,3,1997829,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,23000,Maine,2021,Thousands of chained 2017 dollars,3,2074067,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,23000,Maine,2022,Thousands of chained 2017 dollars,3,2317504,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,24000,Maryland,2017,Thousands of chained 2017 dollars,3,12313551,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,24000,Maryland,2018,Thousands of chained 2017 dollars,3,12559393,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,24000,Maryland,2019,Thousands of chained 2017 dollars,3,12507448,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,24000,Maryland,2020,Thousands of chained 2017 dollars,3,11805193,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,24000,Maryland,2021,Thousands of chained 2017 dollars,3,13111268,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,24000,Maryland,2022,Thousands of chained 2017 dollars,3,13858424,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,25000,Massachusetts,2017,Thousands of chained 2017 dollars,3,14752915,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,25000,Massachusetts,2018,Thousands of chained 2017 dollars,3,15447587,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,25000,Massachusetts,2019,Thousands of chained 2017 dollars,3,16157513,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,25000,Massachusetts,2020,Thousands of chained 2017 dollars,3,15053167,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,25000,Massachusetts,2021,Thousands of chained 2017 dollars,3,16604995,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,25000,Massachusetts,2022,Thousands of chained 2017 dollars,3,17682299,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,26000,Michigan,2017,Thousands of chained 2017 dollars,3,16532117,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,26000,Michigan,2018,Thousands of chained 2017 dollars,3,17262479,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,26000,Michigan,2019,Thousands of chained 2017 dollars,3,16862039,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,26000,Michigan,2020,Thousands of chained 2017 dollars,3,15336638,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,26000,Michigan,2021,Thousands of chained 2017 dollars,3,17408080,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,26000,Michigan,2022,Thousands of chained 2017 dollars,3,18505647,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,27000,Minnesota,2017,Thousands of chained 2017 dollars,3,9137399,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,27000,Minnesota,2018,Thousands of chained 2017 dollars,3,9100687,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,27000,Minnesota,2019,Thousands of chained 2017 dollars,3,9244884,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,27000,Minnesota,2020,Thousands of chained 2017 dollars,3,8705133,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,27000,Minnesota,2021,Thousands of chained 2017 dollars,3,9652069,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,27000,Minnesota,2022,Thousands of chained 2017 dollars,3,10126773,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,28000,Mississippi,2017,Thousands of chained 2017 dollars,3,2964584,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,28000,Mississippi,2018,Thousands of chained 2017 dollars,3,3057481,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,28000,Mississippi,2019,Thousands of chained 2017 dollars,3,3045733,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,28000,Mississippi,2020,Thousands of chained 2017 dollars,3,3002305,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,28000,Mississippi,2021,Thousands of chained 2017 dollars,3,3446158,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,28000,Mississippi,2022,Thousands of chained 2017 dollars,3,3563810,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,29000,Missouri,2017,Thousands of chained 2017 dollars,3,9260860,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,29000,Missouri,2018,Thousands of chained 2017 dollars,3,9749720,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,29000,Missouri,2019,Thousands of chained 2017 dollars,3,9843867,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,29000,Missouri,2020,Thousands of chained 2017 dollars,3,9456138,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,29000,Missouri,2021,Thousands of chained 2017 dollars,3,10258949,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,29000,Missouri,2022,Thousands of chained 2017 dollars,3,10867932,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,30000,Montana,2017,Thousands of chained 2017 dollars,3,1016186,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,30000,Montana,2018,Thousands of chained 2017 dollars,3,1077430,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,30000,Montana,2019,Thousands of chained 2017 dollars,3,1101839,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,30000,Montana,2020,Thousands of chained 2017 dollars,3,1109712,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,30000,Montana,2021,Thousands of chained 2017 dollars,3,1319688,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,30000,Montana,2022,Thousands of chained 2017 dollars,3,1520654,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,31000,Nebraska,2017,Thousands of chained 2017 dollars,3,3227875,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,31000,Nebraska,2018,Thousands of chained 2017 dollars,3,3433339,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,31000,Nebraska,2019,Thousands of chained 2017 dollars,3,3540986,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,31000,Nebraska,2020,Thousands of chained 2017 dollars,3,3363180,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,31000,Nebraska,2021,Thousands of chained 2017 dollars,3,3558468,,CAGDP9,65,Administrative and support and waste management and remediation services
CAGDP9-65,31000,Nebraska,2022,Thousands of chained 2017 dollars,3,3920038,,CAGDP9,65,Administrative and support and waste management and remediation services
